FeatureType,AssetID,source_layer,public_length_m,SurfaceMaterial,A2_400m_Score,A2_250m_Score,A2_100m_Score,A3_400m_Score,A3_250m_Score,A3_100m_Score,A4_400m_Score,A4_250m_Score,A4_100m_Score,B0_400m_Score,B0_250m_Score,B0_100m_Score,B1_400m_Score,B1_250m_Score,B1_100m_Score,B2_400m_Score,B2_250m_Score,B2_100m_Score,B3_400m_Score,B3_250m_Score,B3_100m_Score,C2_400m_Score,C2_250m_Score,C2_100m_Score,C3_0m_Score,C4_0m_Score,C5_0m_Score,C6_0m_Score,D0_400m_Score,D0_250m_Score,D0_100m_Score,D1_400m_Score,D1_250m_Score,D1_100m_Score,D2_400m_Score,D2_250m_Score,D2_100m_Score,D3_400m_Score,D3_250m_Score,D3_100m_Score,D4_400m_Score,D4_250m_Score,D4_100m_Score,E6_0m_Score,F1_400m_Score,F1_250m_Score,F1_100m_Score,F9_400m_Score,F9_250m_Score,F9_100m_Score,G0_400m_Score,G0_250m_Score,G0_100m_Score,G1_0m_Score,G2_0m_Score,G3_0m_Score,G4_0m_Score,G5_0m_Score,A1_400m_Score,A1_250m_Score,A1_100m_Score,E0_400m_Score,E0_250m_Score,E0_100m_Score,E1_400m_Score,E1_250m_Score,E1_100m_Score,E2_400m_Score,E2_250m_Score,E2_100m_Score,E3_400m_Score,E3_250m_Score,E3_100m_Score,C0_400m_Score,C0_250m_Score,C0_100m_Score,F0_400m_Score,F0_250m_Score,F0_100m_Score,F8_400m_Score,F8_250m_Score,F8_100m_Score,F2_0m_Score,F3_0m_Score,F4_0m_Score,F6_0m_Score,F7_0m_Score,A0_400m_Score,A0_250m_Score,A0_100m_Score,A5_400m_Score,A5_250m_Score,A5_100m_Score,C1_400m_Score,C1_250m_Score,C1_100m_Score,E4_0m_Score,E5_0m_Score,MI_Value_Public_Rebuild,MI_Score_Public_Rebuild,MI_Score_Public_Normalized,ConditionScore,AssetLength,DistressExtentRatio,WeightedDistressExtentRatio,U_Gap_L3,U_Grade_L3,U_Trip_L3,D_Crack_L1,D_Crack_L2,D_Crossfall_L1,D_Heave_L1,D_Heave_L2,D_Patch_L1,D_Patch_L2,D_Ponding_L1,D_Ponding_L2,D_Rough_L1,D_Rough_L2,D_Trip_L1,D_Trip_L2,D_Utility_L1,D_Utility_L2,T_Crossfall_L1,T_Culvert_L1,T_Obstruct_L1,T_Pond_L2,T_Rocks_L1,T_Roots_L1,T_Roots_L2,T_Rut_L1,T_Rut_L2,T_Veg_L1,T_Mud_L1,T_Pond_L1,T_Rocks_L2,T_Steps_L1,T_Structure_L1,Risk_Product_Public_MI_x_Condition
RPath,62,sidewalks,151.658,HMAC,1,2,2,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5,1,0,0,0,0,0,1,2,2,0,0,0,3,1,0,0,0,0,0,0,1,2,0,1,0,0,1,2,2,1,0,0,1,2,2,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,61,3,3,4,155.0,0.358,0.302,,,0.029,,0.165,,,,0.019,,,0.048,0.048,0.019,0.010,0.019,,,,,,,,,,,,,,,,,,12.0
RPath,63,sidewalks,153.973,HMAC,1,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,1,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,45,2,2,4,154.0,0.351,0.265,,,,0.107,0.234,,,,,,,,,,0.010,,,,,,,,,,,,,,,,,,,8.0
RPath,64,sidewalks,152.45,HMAC,1,2,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2,2,0,0,0,3,1,0,0,0,0,0,0,1,2,2,1,2,0,1,2,0,1,0,0,1,2,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,66,4,3,3,154.4,0.282,0.209,,,0.029,0.078,0.126,,,,,,,0.010,,,0.019,,0.010,0.010,,,,,,,,,,,,,,,,9.0
RPath,65,sidewalks,83.792,HMAC,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,1,2,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,41,2,2,3,83.8,0.448,0.224,,,,0.215,0.107,,,,,0.036,,,0.072,,0.018,,,,,,,,,,,,,,,,,,,6.0
RPath,66,sidewalks,92.444,HMAC,1,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,2,0,5,0,46,3,2,2,153.6,0.049,0.012,,,,0.039,,,0.010,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
RPath,67,sidewalks,160.568,HMAC,1,2,2,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,5,0,51,3,3,2,160.6,0.056,0.014,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,68,sidewalks,80.084,HMAC,1,2,0,1,2,0,1,2,0,0,0,0,1,2,0,1,2,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,5,0,57,3,3,2,80.2,0.094,0.037,,,,0.075,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,69,sidewalks,71.756,HMAC,1,2,0,1,2,0,1,2,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,5,0,56,3,3,2,72.1,0.125,0.031,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,70,sidewalks,74.987,HMAC,1,2,0,1,2,0,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,5,0,52,3,3,2,75.0,0.100,0.025,,,,0.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,71,sidewalks,77.585,HMAC,1,2,0,1,2,0,1,2,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,5,0,55,3,3,2,77.8,0.154,0.039,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,72,sidewalks,71.953,HMAC,1,2,0,1,2,0,1,2,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,5,0,56,3,3,2,72.0,0.104,0.042,,,,0.083,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,73,sidewalks,131.499,HMAC,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,5,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,5,0,46,3,2,5,135.2,0.965,0.965,,,,,0.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
RPath,74,sidewalks,76.83,HMAC,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,50,3,3,2,73.6,0.081,0.020,,,,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,75,sidewalks,78.946,HMAC,1,2,0,1,2,0,1,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,52,3,3,3,73.5,0.367,0.184,,,,0.245,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
RPath,76,sidewalks,76.789,HMAC,1,2,2,1,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,54,3,3,2,73.7,0.081,0.020,,,,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,77,sidewalks,85.378,HMAC,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,5,3,1,1,1,0,0,0,1,2,0,0,0,0,5,0,57,3,3,2,85.2,0.070,0.031,,,,0.053,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,78,sidewalks,144.911,HMAC,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,5,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,5,3,1,1,1,0,0,0,1,0,0,0,0,0,5,0,69,4,4,2,144.9,0.072,0.021,,,,0.062,,,,,,,,,,,,,0.010,,,,,,,,,,,,,,,,,8.0
RPath,79,sidewalks,76.841,HMAC,1,2,2,1,2,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,51,3,3,2,74.5,0.322,0.080,,,,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,80,sidewalks,77.917,HMAC,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,51,3,3,2,72.6,0.103,0.026,,,,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,81,sidewalks,76.119,HMAC,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,44,2,2,2,73.5,0.286,0.071,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
RPath,83,sidewalks,86.289,CON,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,2,5,0,48,3,2,2,130.4,0.161,0.040,,,,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
RPath,85,sidewalks,216.993,HMAC,1,2,2,1,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,2,0,5,0,0,2,0,0,0,1,2,2,1,2,2,0,0,0,1,2,0,5,1,2,0,0,1,0,1,2,2,0,0,0,3,1,1,0,0,1,2,2,1,2,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,5,0,80,4,4,5,217.0,0.940,0.940,,,,,0.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
RPath,86,sidewalks,76.894,HMAC,1,2,2,1,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,1,2,0,0,5,0,2,0,0,0,1,2,0,1,2,2,0,0,0,1,0,0,0,1,2,0,0,0,0,1,2,2,5,5,0,3,1,0,0,0,1,2,0,1,2,0,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,5,0,84,5,4,4,76.6,0.490,0.465,,,,0.020,0.451,,,,,,,,,,0.020,,,,,,,,,,,,,,,,,,,16.0
RPath,87,sidewalks,172.637,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,2,2,1,2,0,0,0,0,1,2,2,5,0,0,0,1,0,0,1,2,0,1,2,2,0,0,0,1,2,2,5,1,2,2,0,1,1,1,2,2,5,5,0,0,1,1,2,2,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,5,0,93,5,5,2,172.9,0.156,0.048,,,,0.139,0.009,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,10.0
RPath,88,sidewalks,79.562,CON,1,2,0,1,2,0,1,0,0,1,2,0,1,2,0,1,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,1,2,0,5,1,2,0,0,1,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,5,0,59,3,3,1,79.6,0.019,0.005,,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
RPath,89,sidewalks,175.886,HMAC,1,2,0,1,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,0,0,1,2,2,5,0,0,2,1,2,0,1,0,0,1,2,2,0,0,0,1,2,2,5,1,2,2,0,1,1,1,2,2,5,5,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,3,1,1,1,1,2,0,0,0,0,0,0,0,5,0,95,5,5,2,177.3,0.305,0.076,,,,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
RPath,90,sidewalks,105.303,HMAC,1,2,2,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,1,2,2,0,5,0,0,0,0,0,1,2,0,1,2,2,0,0,0,1,2,2,5,1,2,0,0,1,1,1,2,2,5,5,0,3,1,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,86,5,5,3,105.3,0.385,0.121,,,,0.342,0.028,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,15.0
RPath,91,sidewalks,101.059,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,1,2,2,0,5,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,2,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,5,0,56,3,3,2,99.0,0.136,0.034,,,,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,92,sidewalks,112.559,HMAC,1,2,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,0,0,0,0,1,2,2,5,5,0,2,1,0,0,1,0,0,1,2,2,0,0,0,1,2,2,5,1,2,2,0,1,1,1,2,2,5,5,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,5,0,91,5,5,4,115.8,0.363,0.356,,,,,0.350,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,20.0
RPath,93,sidewalks,76.181,PB,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,5,4,0,1,0,0,0,1,2,0,1,2,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,64,4,3,2,77.6,0.097,0.048,,,,,,,,,,,,,,,0.039,,0.058,,,,,,,,,,,,,,,,,6.0
RPath,94,sidewalks,76.596,PB,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,5,4,0,1,0,0,0,1,2,0,1,2,0,1,0,0,1,2,0,1,2,0,1,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,65,4,3,2,76.2,0.079,0.034,,,,,,,,,,,0.020,,,,0.059,,,,,,,,,,,,,,,,,,,6.0
RPath,95,sidewalks,173.581,HMAC,1,2,0,1,2,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,5,1,2,0,0,1,1,1,2,2,5,5,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,1,2,0,1,2,2,0,0,0,5,3,0,0,1,1,2,2,0,0,0,0,0,0,5,0,78,4,4,4,177.2,0.262,0.258,,,,,0.220,,,,,,,,,,,,0.008,0.034,,,,,,,,,,,,,,,,16.0
RPath,98,sidewalks,62.47,HMAC,1,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,5,5,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,1,2,0,1,2,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,5,0,75,4,4,3,62.5,0.336,0.138,,,,0.264,0.048,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,12.0
RPath,99,sidewalks,86.411,HMAC,1,2,0,1,2,0,0,0,0,0,0,0,1,2,2,1,2,2,1,0,0,0,0,0,5,5,0,2,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,5,1,2,0,0,1,1,1,2,2,5,5,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,1,2,2,1,2,2,0,0,0,5,3,0,0,0,1,2,0,0,0,0,0,0,0,5,0,101,5,5,3,86.8,0.449,0.142,,,,0.380,0.017,,,,,,0.017,,,,0.017,,,0.017,,,,,,,,,,,,,,,,15.0
RPath,101,sidewalks,101.92,HMAC,1,2,0,1,2,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,2,2,0,0,0,0,0,0,5,1,0,0,0,1,1,1,2,2,5,5,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,1,2,0,1,2,2,0,0,0,5,3,0,0,1,1,2,2,0,0,0,0,0,0,5,0,84,5,4,2,180.3,0.116,0.048,,,,0.092,0.017,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,,8.0
RPath,102,sidewalks,44.071,SS,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,1,2,2,0,0,0,5,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,3,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,5,0,56,3,3,1,49.7,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
RPath,104,sidewalks,98.277,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,1,2,2,0,0,0,5,0,0,2,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,3,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,56,3,3,2,98.3,0.046,0.046,,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,105,sidewalks,52.781,HMAC,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,5,3,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,5,0,50,3,3,4,56.5,0.452,0.452,,,,,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
RPath,107,sidewalks,99.954,HMAC,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,5,0,28,2,1,3,100.0,0.315,0.236,,,,0.105,0.180,,,0.030,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
RPath,108,sidewalks,98.978,HMAC,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,5,0,24,1,1,5,99.0,0.576,0.561,,,,,0.530,,,,,,,,,,,0.015,0.030,,,,,,,,,,,,,,,,,5.0
RPath,109,sidewalks,98.799,HMAC,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,5,0,28,2,1,4,98.8,0.486,0.292,,,0.030,0.258,0.182,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,4.0
RPath,110,sidewalks,99.548,HMAC,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,5,0,23,1,1,3,99.6,0.331,0.102,,,,0.286,,,,,,,,,,,0.015,0.015,0.015,,,,,,,,,,,,,,,,,3.0
RPath,111,sidewalks,99.915,HMAC,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,5,0,41,2,2,4,97.0,0.387,0.286,,,,0.124,0.247,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,8.0
RPath,112,sidewalks,98.962,HMAC,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,5,0,35,2,2,2,99.0,0.288,0.095,,,,0.258,0.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
RPath,113,sidewalks,211.627,HMAC,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,5,0,39,2,2,3,213.0,0.401,0.137,,,,0.352,0.042,,,,,,,,,,,0.007,,,,,,,,,,,,,,,,,,6.0
