sensor_index,monitor,network,lat,lng,date,prov_terr,pm25_recent_r,pm25_recent,pm25_1hr_r,pm25_1hr,pm25_3hr_r,pm25_3hr,pm25_24hr_r,pm25_24hr,temperature,rh,pressure,val_24hr_r,val_1hr_r,val_r,val_24hr,val_1hr,val,icon_url_24hr_r,icon_url_1hr_r,icon_url_r,icon_url_24hr,icon_url_1hr,icon_url
5610,NWCAA - MFA 1,PA,48.947567,-122.14714,2025-10-17 21:00:00,Canada_Buffer,5,4.2,5.6,4.6,7.5,5.8,10.3,7.5,18.1,45.8,1001.7,10,6,5,8,5,4,icons/icon_21_10.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_8.png,icons/icon_21_5.png,icons/icon_21_4.png
5622,NWCAA - MFA 2,PA,48.947582,-122.14713,2025-10-17 21:00:00,Canada_Buffer,6,5,7,5.8,9.2,7.2,12.1,9.1,18.3,44.2,1003.4,12,7,6,9,6,5,icons/icon_21_12.png,icons/icon_21_7.png,icons/icon_21_6.png,icons/icon_21_9.png,icons/icon_21_6.png,icons/icon_21_5.png
5888,AQSU-A73A,PA,49.021404,-122.325806,2025-10-17 21:00:00,British Columbia,1.8,1.2,2.9,1.8,4.3,2.8,6.4,4.1,18.1,79.2,1011.7,6,3,2,4,2,1,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_1.png
5932,AQSU-9FF5,PA,49.021236,-122.32605,2025-10-17 21:00:00,British Columbia,1.8,1.3,2.8,2,4.1,2.7,5.4,3.5,18.1,60,1012.2,5,3,2,4,2,1,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_1.png
5934,AQSU-9FEB,PA,49.021812,-122.32534,2025-10-17 21:00:00,British Columbia,2.2,1.8,3.1,2.5,4.5,3.6,6.6,5.4,,,,7,3,2,5,2,2,icons/icon_21_7.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_2.png
6422,Scuppers Bane,PA,61.535084,-149.62167,2025-10-17 21:00:00,United States,1.1,0.8,1.6,1.1,1.8,1.3,5.6,4.3,13.1,59.8,986,6,2,1,4,1,1,icons/icon_21_6.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_1.png
6436,Hopfer Road,PA,48.423485,-119.52212,2025-10-17 21:00:00,United States,1.6,1.5,4,3.6,6.8,6.1,14,11.5,24.2,25.2,977.6,14,4,2,12,4,2,icons/icon_21_14.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_12.png,icons/icon_21_4.png,icons/icon_21_2.png
6952,Hazelton District Public Library,PA,55.256405,-127.677536,2025-10-17 21:00:00,British Columbia,1.3,1.1,1.2,1,1.4,1.1,1.1,0.9,15.9,47,986.8,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
7208,FAP-Redwater,PA,53.951702,-113.10582,2025-10-17 21:00:00,Alberta,0.8,0.7,0.7,0.6,0.8,0.7,1.5,1.3,20.6,18,929.1,2,1,1,1,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
7250,ENV PA Curling Rink,PA,54.786873,-127.17717,2025-10-17 21:00:00,British Columbia,10.9,9.1,9.7,8,7.7,6.4,7.4,5.4,13.9,45.2,954.3,7,10,11,5,8,9,icons/icon_21_7.png,icons/icon_21_10.png,icons/icon_21_11.png,icons/icon_21_5.png,icons/icon_21_8.png,icons/icon_21_9.png
7310,Posby Lake,PA,51.260612,-120.20317,2025-10-17 21:00:00,British Columbia,1.8,1.5,20.6,16.6,18.2,14.4,8.3,6.4,12.8,49,931.6,8,21,2,6,17,2,icons/icon_21_8.png,icons/icon_21_21.png,icons/icon_21_2.png,icons/icon_21_6.png,icons/icon_21_17.png,icons/icon_21_2.png
7458,StorybookMountainRanchMaloWA,PA,48.8255,-118.6507,2025-10-17 21:00:00,United States,0.4,0.4,1.5,1.4,2.4,2.2,7.3,6.2,16.2,30.5,903.2,7,2,0,6,1,0,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_6.png,icons/icon_21_1.png,icons/icon_21_0.png
7776,Fairbanks Ballaine &amp; Lynx,PA,64.90278,-147.82834,2025-10-17 21:00:00,United States,0.8,0.6,1,0.8,0.8,0.7,0.1,0.1,8.3,54,973.7,0,1,1,0,1,1,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png
8648,"Scarborough, Ontario, Canada",PA,43.761944,-79.18504,2025-10-17 21:00:00,Ontario,0.3,0.2,1.2,1,1.3,1.1,1.2,1,20.6,48,1001.9,1,1,0,1,1,0,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png
9614,UNBC-PA23,PA,53.895447,-122.79881,2025-10-17 21:00:00,British Columbia,0,0,0,0,0,0,1.3,1.1,14.3,36,942.3,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
10024,Bligh Farm,PA,45.11663,-64.6638,2025-10-17 21:00:00,Nova Scotia,0,0,0,0,0.1,0.1,1.8,1.2,15.6,60,1001.3,2,0,0,1,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
10118,Ness Lake,PA,54.02421,-123.09304,2025-10-17 21:00:00,British Columbia,0,0,0,0,0,0,0.7,0.6,13.9,33.5,920.5,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
10166,"MV Clean Air Ambassador @ Lower Studhorse (2,107ft)",PA,48.48526,-120.17431,2025-10-17 21:00:00,United States,2.6,2.4,3.5,3.2,3.1,2.8,2.6,2.3,16.7,23,941.3,3,4,3,2,3,2,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_2.png
10168,MV Clean Air Ambassador @ Upper Beaver Creek,PA,48.39443,-120.04445,2025-10-17 21:00:00,United States,2.9,2.6,3.2,2.9,2.4,2.2,1.3,1.1,17.8,18.5,928.6,1,3,3,1,3,3,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_3.png
10188,MV Clean Air Ambassador @ Bush School,PA,48.609413,-120.444336,2025-10-17 21:00:00,United States,3.7,3.4,4.3,4,5,4.5,5.4,4.6,17.6,23,938.7,5,4,4,5,4,3,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_3.png
10250,"Williston, VT",PA,44.44406,-73.059296,2025-10-17 21:00:00,United States,0,0,0,0,0,0,0.1,0.1,17.8,31.2,996.6,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
10410,UNBC-PA12,PA,53.745213,-122.68103,2025-10-17 21:00:00,British Columbia,0.1,0.1,0,0,0,0,0.8,0.6,15.6,35,939.2,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
10504,Rochester Museum &amp; Science Center,PA,43.152283,-77.58886,2025-10-17 21:00:00,United States,1.4,1.2,1.1,1,1.1,1,1.9,1.6,19.1,35.3,998.6,2,1,1,2,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
11114,Chaparral,PA,50.679913,-120.35523,2025-10-17 21:00:00,British Columbia,3.2,2.8,4.7,4,6.5,5.4,15.5,12.6,16.7,39,967.9,16,5,3,13,4,3,icons/icon_21_16.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_13.png,icons/icon_21_4.png,icons/icon_21_3.png
11120,Surrender Point,PA,48.376633,-122.2977,2025-10-17 21:00:00,United States,5.4,4.6,5.6,4.8,5.2,4.6,4.3,3.2,22.2,41.8,1005.2,4,6,5,3,5,5,icons/icon_21_4.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_5.png
11122,Sun Rivers - Rosewood area,PA,50.688923,-120.30663,2025-10-17 21:00:00,British Columbia,1,0.9,1.3,1.1,2.1,1.9,9.5,7.8,21.8,27.8,967.8,10,1,1,8,1,1,icons/icon_21_10.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_8.png,icons/icon_21_1.png,icons/icon_21_1.png
11326,st.clair,PA,43.24802,-79.846344,2025-10-17 21:00:00,Ontario,0,0,0,0,0,0,0,0,19.4,40.3,1005.9,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
11444,cleanairplan.ca-Smithers-DS,PA,54.785137,-127.185486,2025-10-17 21:00:00,British Columbia,2.2,1.9,3.5,3,2.9,2.4,2.4,1.8,14.4,40.3,954.4,2,4,2,2,3,2,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_2.png
11566,Fairview,PA,43.24827,-79.82691,2025-10-17 21:00:00,Ontario,1.4,1.2,1.9,1.7,1.6,1.4,3.3,2.8,18.3,39,1005.9,3,2,1,3,2,1,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_1.png
11736,Si'em Li Lum Gym,PA,48.773525,-123.70852,2025-10-17 21:00:00,British Columbia,3,2.7,3.7,3.3,4.4,3.9,6,4.7,21.5,31,1017.8,6,4,3,5,3,3,icons/icon_21_6.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_3.png
11742,Lower Sahtlam,PA,48.76635,-123.88139,2025-10-17 21:00:00,British Columbia,3,2.5,3.3,2.7,3.5,2.8,8.9,6.7,18.7,44,1010.5,9,3,3,7,3,2,icons/icon_21_9.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_7.png,icons/icon_21_3.png,icons/icon_21_2.png
12010,Tobiano - Summers Landing,PA,50.738544,-120.70309,2025-10-17 21:00:00,British Columbia,0.6,0.5,0.8,0.7,0.7,0.6,5.4,4.5,15.6,36,965.6,5,1,1,4,1,0,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_0.png
12034,Braeview Place,PA,50.65005,-120.36663,2025-10-17 21:00:00,British Columbia,0.5,0.5,2.8,2.4,4.1,3.5,6.6,5.7,15,30.3,938.7,7,3,0,6,2,0,icons/icon_21_7.png,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_6.png,icons/icon_21_2.png,icons/icon_21_0.png
12050,Franconia,PA,44.220573,-71.732315,2025-10-17 21:00:00,United States,0.9,0.8,0.9,0.8,0.8,0.7,0.9,0.8,20.6,29.7,979.5,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
12052,74 West Seymour Street,PA,50.676327,-120.34078,2025-10-17 21:00:00,British Columbia,3.6,3.2,4.3,3.7,6.3,5.3,14.6,12.2,17.2,37.2,972.2,15,4,4,12,4,3,icons/icon_21_15.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_12.png,icons/icon_21_4.png,icons/icon_21_3.png
12949,South Lancaster,PA,42.871582,-78.6701,2025-10-17 21:00:00,United States,2,1.8,1.9,1.7,1.8,1.6,2.4,2,21.1,36,991.5,2,2,2,2,2,2,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png
12959,2915 Jay Avenue,PA,41.484917,-81.70841,2025-10-17 21:00:00,United States,0.9,0.8,1.4,1.3,0.9,0.9,1.2,1,25.6,25.2,990.7,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
13081,9MR@Oroville,PA,48.929096,-119.31123,2025-10-17 21:00:00,United States,0,0,0,0,2.7,2.3,16.2,13.6,10,54.8,912.1,16,0,0,14,0,0,icons/icon_21_16.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_14.png,icons/icon_21_0.png,icons/icon_21_0.png
13089,East Regina,PA,50.44632,-104.40226,2025-10-17 21:00:00,Saskatchewan,6.7,5.8,9.1,7.9,9.9,8.4,13.6,9.9,18.8,39.2,928.6,14,9,7,10,8,6,icons/icon_21_14.png,icons/icon_21_9.png,icons/icon_21_7.png,icons/icon_21_10.png,icons/icon_21_8.png,icons/icon_21_6.png
13661,MV Clean Air Ambassador @ Pine Forest ,PA,48.4333,-120.24515,2025-10-17 21:00:00,United States,2.7,2.4,2.7,2.5,2.2,2,3.1,2.7,18.5,19.8,919.9,3,3,3,3,2,2,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png
13677,"MV Clean Air Abassador @ Lost River Runway (2,410ft)",PA,48.64882,-120.50004,2025-10-17 21:00:00,United States,3.9,3.5,4.4,4,5,4.5,4.1,3.6,16.5,27.8,930.8,4,4,4,4,4,4,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png
13955,MV Clean Air Ambassador @ Lazy Cat Ranch W Chewuch (1890 ft),PA,48.52456,-120.18743,2025-10-17 21:00:00,United States,2.5,2.3,3.1,2.8,2.7,2.5,3.5,2.9,18.9,22.3,947,4,3,2,3,3,2,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_2.png
13975,Corvette Dr.,PA,48.851,-114.937,2025-10-17 21:00:00,United States,3.3,2.9,3.2,2.9,3.2,2.9,7.7,6.4,15.6,34.7,901.9,8,3,3,6,3,3,icons/icon_21_8.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_3.png
14095,Oakwood,PA,42.879284,-83.32571,2025-10-17 21:00:00,United States,0.8,0.7,0.7,0.6,0.6,0.5,0.7,0.6,22.8,34.2,971.5,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
14099,1057 Wilson Avenue,PA,49.891186,-119.47794,2025-10-17 21:00:00,British Columbia,0.9,0.8,1.1,0.9,1.3,1,11,9.5,16.7,43.5,974.4,11,1,1,10,1,1,icons/icon_21_11.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_10.png,icons/icon_21_1.png,icons/icon_21_1.png
14165,Khenipsen rd.,PA,48.77034,-123.639366,2025-10-17 21:00:00,British Columbia,4.2,3.6,3.5,3,4.1,3.5,2.7,2.1,22.9,40.5,1017.4,3,4,4,2,3,4,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_4.png
14273,Maple,PA,48.757256,-122.44002,2025-10-17 21:00:00,United States,2.9,2.5,3.1,2.7,3.3,2.8,3.2,2.6,18.3,41.5,1013.1,3,3,3,3,3,2,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_2.png
14403,Sooke_Broom_Hill,PA,48.384075,-123.73734,2025-10-17 21:00:00,British Columbia,4.2,3.4,4.4,3.6,5.2,4.2,4.6,3.5,17.8,47.8,1012.1,5,4,4,4,4,3,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_3.png
14441,Pit Road,PA,48.484543,-120.20771,2025-10-17 21:00:00,United States,2.4,2.2,2.8,2.5,2.6,2.4,4,3.3,19.2,19.5,951.3,4,3,2,3,2,2,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png
14709,Nanaimo - Harewood,PA,49.14589,-123.9556,2025-10-17 21:00:00,British Columbia,2.9,2.5,3.1,2.7,3.3,2.7,5.5,4,18.9,43,1012.9,6,3,3,4,3,2,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_2.png
15055,Rattlesnake Hill,PA,50.215633,-119.25434,2025-10-17 21:00:00,British Columbia,0.9,0.8,1,0.9,0.8,0.7,4.6,3.9,16.5,37.3,958.3,5,1,1,4,1,1,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_1.png
15073,Orin Rice,PA,48.481693,-117.99933,2025-10-17 21:00:00,United States,12.9,11,10.7,8.9,9.7,8.1,5.7,4.5,16.1,41.3,919.8,6,11,13,4,9,11,icons/icon_21_6.png,icons/icon_21_11.png,icons/icon_21_13.png,icons/icon_21_4.png,icons/icon_21_9.png,icons/icon_21_11.png
15077,"MV Clean Air Ambassador @ Methow Estates (2,025ft)",PA,48.525944,-120.17406,2025-10-17 21:00:00,United States,4,3.6,4.7,4.2,4.1,3.7,3.5,3,19.4,22,943,4,5,4,3,4,4,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_4.png
15139,USFWS_PM2.5/10_ANC_1,PA,61.20771,-149.90163,2025-10-17 21:00:00,United States,0.3,0.2,0.3,0.2,0.3,0.2,2.9,1.9,13.9,65.3,997.8,3,0,0,2,0,0,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
15153,Upper Rendezvous,PA,48.555138,-120.24219,2025-10-17 21:00:00,United States,3.2,2.9,3.9,3.5,3.6,3.3,1.2,1.1,16.1,27,913.5,1,4,3,1,4,3,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_3.png
15175,Burlington,PA,48.4756,-122.312256,2025-10-17 21:00:00,United States,4.9,3.1,4.8,3.1,5.2,3.3,4.9,3.1,,79.8,542.4,5,5,5,3,3,3,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png
15207,__SilvanaTerraceSensor1,PA,48.20307,-122.28908,2025-10-17 21:00:00,United States,2,1.7,2.1,1.7,2.4,1.8,6.9,4.8,21.5,46.5,1020,7,2,2,5,2,2,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_2.png
15211,__SilvanaTerraceSensor2,PA,48.2038,-122.28888,2025-10-17 21:00:00,United States,4.4,3.5,4.8,3.7,4.8,3.6,7.6,5.1,20.4,50.5,1020.1,8,5,4,5,4,4,icons/icon_21_8.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png
15229,Darrington Elementary School,PA,48.246708,-121.60306,2025-10-17 21:00:00,United States,9.7,6.9,8.8,6.3,7.7,5.8,9.2,6.8,16.7,63.3,998.1,9,9,10,7,6,7,icons/icon_21_9.png,icons/icon_21_9.png,icons/icon_21_10.png,icons/icon_21_7.png,icons/icon_21_6.png,icons/icon_21_7.png
15559,Sunny Knoll Cady Mtn,PA,48.554817,-123.12956,2025-10-17 21:00:00,United States,5.5,4.6,5.8,4.8,6.2,5.1,5.9,4,18.7,45,999.4,6,6,6,4,5,5,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_5.png
15873,The Tower on Frances,PA,49.279613,-123.06695,2025-10-17 21:00:00,British Columbia,1.6,1.2,2,1.5,2.5,1.9,5.3,3.9,14.8,54,1010.9,5,2,2,4,2,1,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_1.png
15897,Highland View House,PA,48.710464,-118.14744,2025-10-17 21:00:00,United States,16,13.6,21.6,18,25.1,20.9,22.1,17.3,17.2,42,944.2,22,22,16,17,18,14,icons/icon_21_22.png,icons/icon_21_22.png,icons/icon_21_16.png,icons/icon_21_17.png,icons/icon_21_18.png,icons/icon_21_14.png
16315,NCore 4,PA,64.845314,-147.72636,2025-10-17 21:00:00,United States,1.5,1,2.7,1.8,1.9,1.2,0.4,0.2,8.3,65.7,985.3,0,3,2,0,2,1,icons/icon_21_0.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_1.png
16481,UNBC-PA14,PA,54.36268,-128.55585,2025-10-17 21:00:00,British Columbia,30.2,22.9,23.1,17.5,16.3,12.4,8.7,6.5,15,57,1007.9,9,23,30,6,18,23,icons/icon_21_9.png,icons/icon_21_23.png,icons/icon_21_30.png,icons/icon_21_6.png,icons/icon_21_18.png,icons/icon_21_23.png
16863,12th Ave,PA,64.83823,-147.7102,2025-10-17 21:00:00,United States,2.4,1.7,5,3.5,3.6,2.5,0.7,0.5,8.2,62.8,985.5,1,5,2,0,4,2,icons/icon_21_1.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_4.png,icons/icon_21_2.png
17275,"Lexington, Michigan",PA,43.198536,-82.546326,2025-10-17 21:00:00,United States,0.5,0.4,0.7,0.6,1,0.9,1.6,1.3,22.4,35,987.9,2,1,0,1,1,0,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png
17345,Abraham Rd @ 1640Ft,PA,64.92465,-148.25847,2025-10-17 21:00:00,United States,0,0,0,0,0,0,0.1,0.1,6.1,56.2,943.6,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
18119,NAPS-SNPA_Gatineau-2,PA,45.50628,-75.75768,2025-10-17 21:00:00,Quebec,0.3,0.3,0.2,0.2,0.1,0.1,1,0.7,16.1,39.7,1003.8,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
18131,NAPS-SNPA_Trailer-2,PA,45.317554,-75.69054,2025-10-17 21:00:00,Ontario,0.9,0.7,1.1,0.9,1,0.8,1.3,0.9,16.5,47,1003.6,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
18149,NAPS-SNPA_Trailer-1,PA,45.317547,-75.69063,2025-10-17 21:00:00,Ontario,1,0.9,1,0.9,1,0.9,1.4,1,17.4,38.7,1003.4,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
18355,East Pearrygin,PA,48.47289,-120.13231,2025-10-17 21:00:00,United States,4.3,3.9,4.7,4.3,3.9,3.6,2.2,1.8,16.4,27,934.9,2,5,4,2,4,4,icons/icon_21_2.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_4.png
18541,hazen,PA,64.9064,-147.63498,2025-10-17 21:00:00,United States,1.5,1.1,3,2.1,3.4,2.5,3.1,2.3,6.7,61,974,3,3,2,2,2,1,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png
18663,Capricorn St. ,PA,64.895004,-147.74683,2025-10-17 21:00:00,United States,12.6,8.2,7.1,4.7,5.6,3.6,1.2,0.7,6.1,69,983.3,1,7,13,1,5,8,icons/icon_21_1.png,icons/icon_21_7.png,icons/icon_21_13.png,icons/icon_21_1.png,icons/icon_21_5.png,icons/icon_21_8.png
18757,"Mushers Road, East of Crossman, Fairbanks, Alaska",PA,64.89222,-147.72755,2025-10-17 21:00:00,United States,3.5,2.8,3.1,2.5,2.2,1.8,0.6,0.5,,,,1,3,4,0,2,3,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_3.png
20093,Rocky Top,PA,64.919334,-147.72893,2025-10-17 21:00:00,United States,3.6,2.7,2.6,1.9,1.5,1.1,0.4,0.3,7.8,57.5,949.4,0,3,4,0,2,3,icons/icon_21_0.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_3.png
20585,Massey Heights,PA,49.228107,-122.90614,2025-10-17 21:00:00,British Columbia,2.4,2,2.9,2.3,3.4,2.6,10,6.8,17.2,49,1003.8,10,3,2,7,2,2,icons/icon_21_10.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_2.png
21245,Oak Bay/Portage Canal,PA,48.026882,-122.73152,2025-10-17 21:00:00,United States,3.3,2.7,2.7,2.2,2.8,2.3,3,2.1,18.9,50.3,1017.8,3,3,3,2,2,3,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_3.png
21257,Lincoln Street,PA,48.11962,-122.75773,2025-10-17 21:00:00,United States,0.6,0.5,0.7,0.6,1.5,1.2,2.7,1.8,19.2,52.5,1017.3,3,1,1,2,1,0,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png
21481,Birch lane,PA,64.84331,-147.84102,2025-10-17 21:00:00,United States,1.3,0.9,1,0.7,1.2,0.8,0.4,0.3,6.1,67,987.6,0,1,1,0,1,1,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png
21623,Scotch creek,PA,50.905865,-119.44987,2025-10-17 21:00:00,British Columbia,0.1,0.1,0,0,0.3,0.2,3.7,2.8,15.9,43.3,971.7,4,0,0,3,0,0,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png
