id,accidentDate,year,timeOfKill,nearestTown,species,sex,age,quantity,latitude,longitude,serviceArea,dataSet,sourceFile
82003,1988-06-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.804922,-122.656357,19,Old - Historical,1978_1988
82004,1988-06-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82004,1988-06-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1978_1988
82006,1988-06-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82006,1988-06-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Old - Historical,1978_1988
82007,1988-06-01,1988,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82007,1988-06-01,1988,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Old - Historical,1978_1988
82008,1988-07-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82008,1988-07-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1978_1988
82009,1988-07-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82009,1988-07-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1978_1988
82011,1988-07-01,1988,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82011,1988-07-01,1988,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1978_1988
82012,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.938049,-122.547394,19,Old - Historical,1988_1998
82012,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.938049,-122.547394,19,Old - Historical,1978_1988
82013,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82013,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1978_1988
82014,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.936345,-122.758286,19,Old - Historical,1988_1998
82014,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.936345,-122.758286,19,Old - Historical,1978_1988
82015,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.944322,-122.510357,19,Old - Historical,1988_1998
82015,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.944322,-122.510357,19,Old - Historical,1978_1988
82017,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.931659,-122.575371,19,Old - Historical,1988_1998
82017,1988-08-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.931659,-122.575371,19,Old - Historical,1978_1988
82018,1988-09-01,1988,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82018,1988-09-01,1988,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Old - Historical,1978_1988
82020,1988-09-01,1988,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.915154,-122.654339,19,Old - Historical,1988_1998
82020,1988-09-01,1988,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.915154,-122.654339,19,Old - Historical,1978_1988
82022,1988-10-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.852961,-123.209882,19,Old - Historical,1988_1998
82022,1988-10-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.852961,-123.209882,19,Old - Historical,1978_1988
82023,1988-10-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.927333,-122.618641,19,Old - Historical,1988_1998
82023,1988-10-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.927333,-122.618641,19,Old - Historical,1978_1988
82027,1988-12-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.90588,-121.912316,19,Old - Historical,1988_1998
82027,1988-12-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.90588,-121.912316,19,Old - Historical,1978_1988
82028,1988-12-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82028,1988-12-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1978_1988
83612,1988-12-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.25236677,-120.0310144,20,Old - Historical,1988_1998
83612,1988-12-01,1988,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.25236677,-120.0310144,20,Old - Historical,1978_1988
82029,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.943562,-122.447831,19,Old - Historical,1988_1998
82030,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.944754,-122.455181,19,Old - Historical,1988_1998
82031,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82032,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.944754,-122.455181,19,Old - Historical,1988_1998
82033,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.19806,-122.603415,19,Old - Historical,1988_1998
82035,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.885545,-122.284918,19,Old - Historical,1988_1998
82036,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.944754,-122.455181,19,Old - Historical,1988_1998
82037,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.885545,-122.284918,19,Old - Historical,1988_1998
82038,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.905838,-121.90853,19,Old - Historical,1988_1998
82039,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.885545,-122.284918,19,Old - Historical,1988_1998
82041,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
93888,1989-01-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.013905,-124.00909,23,Old - Historical,1988_1998
82043,1989-02-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.452963,-122.650569,19,Old - Historical,1988_1998
82044,1989-04-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.189602,-122.608048,19,Old - Historical,1988_1998
82047,1989-05-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.340055,-122.652654,19,Old - Historical,1988_1998
82048,1989-05-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.250093,-122.618484,19,Old - Historical,1988_1998
82049,1989-05-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.919407,-122.365573,19,Old - Historical,1988_1998
82050,1989-06-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82051,1989-06-01,1989,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,54.382479,-122.631968,19,Old - Historical,1988_1998
82052,1989-06-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.896742,-121.98847,19,Old - Historical,1988_1998
82053,1989-06-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.317632,-122.634124,19,Old - Historical,1988_1998
82057,1989-08-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.382479,-122.631968,19,Old - Historical,1988_1998
82058,1989-08-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.89744,-122.768243,19,Old - Historical,1988_1998
82059,1989-08-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,2,53.907039,-122.679461,19,Old - Historical,1988_1998
82060,1989-08-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.907039,-122.679461,19,Old - Historical,1988_1998
93893,1989-08-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,54.013905,-124.00909,23,Old - Historical,1988_1998
93894,1989-08-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,54.013905,-124.00909,23,Old - Historical,1988_1998
82062,1989-09-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82063,1989-09-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,2,53.907039,-122.679461,19,Old - Historical,1988_1998
93896,1989-09-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,54.013905,-124.00909,23,Old - Historical,1988_1998
79306,1989-10-01,1989,UNKNOWN,PRINCE GEORGE,Porcupine,UNKNOWN,UNKNOWN,1,53.015513,-122.495015,18,Old - Historical,1988_1998
79307,1989-10-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.015513,-122.495015,18,Old - Historical,1988_1998
82064,1989-10-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82065,1989-11-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.938311,-122.417326,19,Old - Historical,1988_1998
82066,1989-11-01,1989,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.836215,-122.838105,19,Old - Historical,1988_1998
82067,1989-11-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.883412,-122.141359,19,Old - Historical,1988_1998
82068,1989-11-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.836215,-122.838105,19,Old - Historical,1988_1998
82069,1989-11-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.929063,-122.391775,19,Old - Historical,1988_1998
82070,1989-11-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.883412,-122.141359,19,Old - Historical,1988_1998
82079,1989-12-01,1989,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.19806,-122.603415,19,Old - Historical,1988_1998
82082,1990-01-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82083,1990-01-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.914257,-121.878131,19,Old - Historical,1988_1998
82085,1990-01-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82089,1990-02-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82090,1990-02-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,54.37377,-122.635473,19,Old - Historical,1988_1998
93898,1990-02-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.013905,-124.00909,23,Old - Historical,1988_1998
79309,1990-03-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.015513,-122.495015,18,Old - Historical,1988_1998
82091,1990-03-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82092,1990-04-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.897342,-122.768002,19,Old - Historical,1988_1998
82093,1990-04-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82098,1990-06-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.89744,-122.768243,19,Old - Historical,1988_1998
82101,1990-06-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82102,1990-06-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82103,1990-06-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82106,1990-08-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.927333,-122.618641,19,Old - Historical,1988_1998
82109,1990-08-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.889917,-122.290506,19,Old - Historical,1988_1998
93901,1990-08-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.013905,-124.00909,23,Old - Historical,1988_1998
82119,1990-10-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.946199,-122.499227,19,Old - Historical,1988_1998
93904,1990-10-01,1990,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,ADULT,1,54.013905,-124.00909,23,Old - Historical,1988_1998
93905,1990-10-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.013905,-124.00909,23,Old - Historical,1988_1998
79312,1990-11-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.015513,-122.495015,18,Old - Historical,1988_1998
82128,1990-11-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.946199,-122.499227,19,Old - Historical,1988_1998
82129,1990-11-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.836598,-122.837711,19,Old - Historical,1988_1998
82130,1990-11-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.944322,-122.510357,19,Old - Historical,1988_1998
82131,1990-11-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.89744,-122.768243,19,Old - Historical,1988_1998
82135,1990-11-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82136,1990-11-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.907039,-122.679461,19,Old - Historical,1988_1998
93906,1990-11-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,54.013905,-124.00909,23,Old - Historical,1988_1998
79313,1990-12-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.015513,-122.495015,18,Old - Historical,1988_1998
82138,1990-12-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82139,1990-12-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.901335,-121.932556,19,Old - Historical,1988_1998
82145,1990-12-01,1990,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.907039,-122.679461,19,Old - Historical,1988_1998
82212,1991-03-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.68440913,-122.6739394,19,Old - Historical,1988_1998
82213,1991-03-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.79311936,-122.6562586,19,Old - Historical,1988_1998
82214,1991-04-01,1991,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.80891893,-122.9941734,19,Old - Historical,1988_1998
82215,1991-04-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.86505071,-122.7913246,19,Old - Historical,1988_1998
82216,1991-04-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82217,1991-04-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82218,1991-04-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.86631122,-123.3515023,19,Old - Historical,1988_1998
83812,1991-04-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,52.86602321,-118.5158714,20,Old - Historical,1988_1998
93913,1991-04-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.0270937,-124.354185,23,Old - Historical,1988_1998
82204,1991-06-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82205,1991-06-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82206,1991-06-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
93910,1991-08-01,1991,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.91909975,-123.6846854,23,Old - Historical,1988_1998
82161,1992-03-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82162,1992-04-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.897219,-122.30547,19,Old - Historical,1988_1998
82163,1992-05-01,1992,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82164,1992-05-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.905315,-122.32739,19,Old - Historical,1988_1998
82165,1992-05-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.89709,-121.946117,19,Old - Historical,1988_1998
82166,1992-05-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.905421,-122.757916,19,Old - Historical,1988_1998
82168,1992-06-01,1992,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,YOUNG,1,53.816326,-122.911833,19,Old - Historical,1988_1998
82169,1992-06-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.817496,-123.052241,19,Old - Historical,1988_1998
82170,1992-06-01,1992,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.847382,-122.826512,19,Old - Historical,1988_1998
82178,1992-07-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.837089,-122.683832,19,Old - Historical,1988_1998
82179,1992-07-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,54.95384084,-122.9885409,19,Old - Historical,1988_1998
82180,1992-07-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.90328658,-122.0501523,19,Old - Historical,1988_1998
83796,1992-07-01,1992,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,YOUNG,1,52.9859042,-119.4612859,20,Old - Historical,1988_1998
82183,1992-08-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.771614,-122.65615,19,Old - Historical,1988_1998
82184,1992-08-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.919407,-122.365573,19,Old - Historical,1988_1998
82185,1992-08-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.919407,-122.365573,19,Old - Historical,1988_1998
82186,1992-08-01,1992,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
93914,1992-09-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.91152,-123.619487,23,Old - Historical,1988_1998
93915,1992-09-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.905372,-123.575597,23,Old - Historical,1988_1998
82220,1992-11-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.855941,-122.821252,19,Old - Historical,1988_1998
82221,1992-11-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.933771,-122.404557,19,Old - Historical,1988_1998
82222,1992-11-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.863899,-122.796501,19,Old - Historical,1988_1998
82223,1992-11-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.863899,-122.796501,19,Old - Historical,1988_1998
82224,1992-11-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.829315,-123.124718,19,Old - Historical,1988_1998
82225,1992-11-01,1992,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.908174,-122.755141,19,Old - Historical,1988_1998
82226,1992-11-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.943057,-122.517823,19,Old - Historical,1988_1998
82232,1992-12-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.933771,-122.404557,19,Old - Historical,1988_1998
82233,1992-12-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.771614,-122.65615,19,Old - Historical,1988_1998
82234,1992-12-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.189602,-122.608048,19,Old - Historical,1988_1998
82235,1992-12-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.940898,-122.431737,19,Old - Historical,1988_1998
82236,1992-12-01,1992,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.924212,-122.378608,19,Old - Historical,1988_1998
82253,1993-01-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.855941,-122.821252,19,Old - Historical,1988_1998
82254,1993-01-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.900552,-122.314496,19,Old - Historical,1988_1998
82255,1993-01-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.91305556,-122.7452778,19,Old - Historical,1988_1998
82256,1993-01-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.803956,-121.319531,19,Old - Historical,1988_1998
82263,1993-04-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.771614,-122.65615,19,Old - Historical,1988_1998
82264,1993-04-01,1993,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.78325078,-122.6562028,19,Old - Historical,1988_1998
82265,1993-04-01,1993,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.855941,-122.821252,19,Old - Historical,1988_1998
83898,1993-04-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.00246323,-119.0418679,20,Old - Historical,1988_1998
93916,1993-04-01,1993,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,54.01354993,-124.0832746,23,Old - Historical,1988_1998
82266,1993-05-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.879605,-123.407609,19,Old - Historical,1988_1998
82267,1993-05-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.919407,-122.365573,19,Old - Historical,1988_1998
82268,1993-05-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.883412,-122.141359,19,Old - Historical,1988_1998
82276,1993-06-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.880246,-122.212066,19,Old - Historical,1988_1998
82277,1993-06-01,1993,UNKNOWN,PRINCE GEORGE,Porcupine,UNKNOWN,UNKNOWN,1,54.092113,-122.687027,19,Old - Historical,1988_1998
93919,1993-06-01,1993,UNKNOWN,PRINCE GEORGE,Porcupine,UNKNOWN,UNKNOWN,1,53.96537125,-123.9779329,23,Old - Historical,1988_1998
82292,1993-07-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.914695,-122.352799,19,Old - Historical,1988_1998
82293,1993-07-01,1993,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.927333,-122.618641,19,Old - Historical,1988_1998
82294,1993-07-01,1993,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.914577,-121.723174,19,Old - Historical,1988_1998
82295,1993-07-01,1993,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.919511,-122.781561,19,Old - Historical,1988_1998
82296,1993-07-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.883107,-122.110837,19,Old - Historical,1988_1998
82297,1993-07-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.883107,-122.110837,19,Old - Historical,1988_1998
82298,1993-07-01,1993,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.936345,-122.758286,19,Old - Historical,1988_1998
93931,1993-07-01,1993,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,ADULT,1,53.905372,-123.575597,23,Old - Historical,1988_1998
82300,1993-08-01,1993,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,53.882988,-122.281588,19,Old - Historical,1988_1998
