"FSA","location_name","Vulnerability_Communication_Kindergarten","Vulnerability_Emotional_Kindergarten","Vulnerability_Cognitive_Kindergarten","Vulnerability_Physical_Kindergarten","Vulnerability_Social_Kindergarten","Vulnerability_One_or_More_Areas_Kindergarten","Life_Expectancy_Total_All_Ages","PYLL_Smoking_Attributable_Deaths","PYLL_Drug_Induced_Deaths","PYLL_Alcohol_Related_Deaths","PYLL_Accidental_Falls","PYLL_Motor_Vehicle_Accidents","Infant_Mortality_Rate_1_Year","Low_Birth_Rate_1_Year","Asthma_Prevalence_5_54_Years","COPD_Prevalence_45_Years","Diabetes_Prevalence_1_Years","Heart_Failure_Prevalence_1_Years","Hypertension_Prevalence_20_Years","Asthma_Incidence_5_54_Years","COPD_Incidence_45_Years","Diabetes_Incidence_1_Years","Heart_Failure_Incidence_1_Years","Hypertension_Incidence_20_Years","General_Practitioners_Per_100000_Population","Specialists_Per_100000_Population","Supplementary_Practitioners_Per_100000_Population","Alcohol_Consumption_Per_Capita","Injury_Hospitalization_Count","All_Cause_Cancer_Incident_Cases","Depression_Incident_Counts_1_Years","Asthma_Incident_Counts_5_54_Years","COPD_Incident_Counts_45_Years","Hypertension_Incident_Counts_20_Years","Heart_Failure_Incident_Counts_1_Years","Diabetes_Incident_Counts_1_Years","total_gaming_grant_2022","avg_gaming_grant_2022","population","pop_density","mean_age","median_age","num_living_alone","avg_household_size","num_single_ppl","median_person_income","median_household_income","low_income_percent","gini_household","num_eng_speakers","num_indigenous","num_non_indigenous","avg_room_dwelling","excess_rent","num_non_immig","num_non_minority","num_non_1yr_mover","num_hs_edu","num_postsecond","num_employed","avg10yr_noiselvl2019","avg10yr_landsat_fsa2019","pm25_fsa_avg10yr_2020","avg3yr_landtemp_2021","avg2019_buil_dense_100m","avg2019_facility_richness","avg2019_prox.emp","avg2019_prox_health","avg2019_prox_park","avg2021_canbics_index","avg10yr_annual_precipitation","2020s_summer_tmean_change","2050s_summer_tmean_change","total_heat","pop_chng","median_age_chgn"
"V5W","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,766460,24724.51613,590.363636363636,6783.06363636364,42.0363636363636,41.2393939393939,58.6363636363636,2.66363636363636,243.939393939394,39351.5151515152,94509.0909090909,9.76363636363636,0.331757575757576,507.121212121212,10.7575757575758,573.484848484848,5.4969696969697,32.9333333333333,296.515151515152,211.363636363636,495.151515151515,440.454545454545,244.090909090909,311.666666666667,59.168,0.317,5.821,29.206,0.194,0.004,0.152,0.031,0.036,7.645,132.474166666667,0.9,2.7,198,40162,1.8
"V5X","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,806815,29882.03704,639.764705882353,8041.84117647059,41.4392156862745,39.7588235294118,61.2745098039216,2.92352941176471,274.019607843137,34596.0784313726,88898.0392156863,11.3549019607843,0.306470588235294,557.647058823529,4.50980392156863,623.823529411765,5.27843137254902,29.134,221.176470588235,89.2156862745098,524.21568627451,468.627450980392,237.745098039216,325.392156862745,59.92,0.278,5.967,30.27,0.21,0.001,0.13,0.025,0.034,6.276,130.667666666667,0.9,2.7,198,56353,2.2
"V5Y","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,5797057,56833.89216,1029.3125,8433.584375,42.0625,40.2,209.0625,2.203125,418.4375,48631.25,95143.75,12.6375,0.4089375,876.09375,16.71875,1002.96875,4.928125,36.021875,572.8125,515.625,806.5625,858.90625,583.28125,614.6875,60.786,0.295,5.981,28.774,0.241,0.01,0.225,0.135,0.101,12.284,133.80075,0.9,2.7,198,40162,1.8
"V5Z","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,5797057,56833.89216,624.173913043478,9529.73913043478,44.1478260869565,44.2217391304348,105,2.18260869565217,248.913043478261,51981.8181818182,101227.272727273,11.3636363636364,0.388136363636364,513.260869565217,6.95652173913044,582.173913043478,4.84347826086957,34.2190476190476,350.434782608696,349.130434782609,481.304347826087,482.826086956522,308.260869565217,333.695652173913,61.945,0.279,5.922,28.6,0.241,0.013,0.217,0.189,0.098,10.546,133.324,0.9,2.7,198,40162,1.8
"V6A","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,8144725,45756.88202,681.666666666667,13732.53,46.2433333333333,45.4,211.166666666667,1.69,425.5,35148.1481481481,53103.7037037037,27.6851851851852,0.370703703703704,490.5,47.6666666666667,518.333333333333,3.22333333333333,31.004,350.666666666667,338.166666666667,454.666666666667,409.833333333333,237.833333333333,280.5,65.35,0.153,6.171,29.67,0.311,0.014,0.255,0.05,0.111,9.104,138.143583333333,0.8,2.7,198,25798,-3.8
"V6B","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,1350589,40926.93939,1024.82352941176,30375.7117647059,40.0558823529412,37.7529411764706,315.147058823529,1.65454545454545,531.470588235294,51074.1935483871,81932.2580645161,18.4129032258065,0.435064516129032,881.911764705882,17.1212121212121,968.939393939394,3.25454545454545,46.1741935483871,450.909090909091,479.090909090909,696.515151515152,884.69696969697,631.666666666667,669.545454545455,67.291,0.072,6.112,28.666,0.471,0.055,0.377,0.134,0.155,16.848,137.2225,0.8,2.7,198,51130,-4.90000000000001
"V6C","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,5797057,56833.89216,1353,34425.3333333333,41.8,40.8,316.666666666667,1.83333333333333,586.666666666667,47200,81666.6666666667,18.1,0.516333333333333,1175,6.66666666666667,1413.33333333333,3.6,42.3,558.333333333333,605,1106.66666666667,1246.66666666667,886.666666666667,881.666666666667,66.858,0.058,6.093,26.073,0.468,0.058,0.557,0.137,0.138,15.67,137.326083333333,0.8,2.7,198,25798,-3.8
"V6E","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,1350589,40926.93939,740.695652173913,31405.8782608696,41.9739130434783,37.7391304347826,260,1.57826086956522,386.304347826087,44765.2173913043,65308.6956521739,16.9608695652174,0.371739130434783,636.95652173913,21.7391304347826,715.652173913043,3.01304347826087,47.6695652173913,351.95652173913,455.434782608696,554.782608695652,662.173913043478,446.739130434783,483.478260869565,64.475,0.162,6.072,26.242,0.356,0.035,0.378,0.163,0.133,16.996,136.429416666667,0.8,2.7,198,51130,-4.90000000000001
"V6G","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,1350589,40926.93939,695.767441860465,27043.3209302326,44.2162790697674,41.9348837209302,253.604651162791,1.58837209302326,348.023255813953,45888.3720930233,67046.511627907,16.4558139534884,0.389674418604651,599.767441860465,16.3953488372093,669.302325581395,3.12790697674419,46.5809523809524,352.441860465116,459.302325581395,523.720930232558,618.139534883721,397.325581395349,428.720930232558,63.211,0.224,6.04,25.819,0.273,0.023,0.266,0.103,0.161,17.317,136.55625,0.8,2.7,198,51130,-4.90000000000001
"V6H","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,5797057,56833.89216,647.148148148148,11570.2888888889,42.6777777777778,40.4888888888889,193.703703703704,1.84814814814815,311.296296296296,51481.4814814815,89900,12.4740740740741,0.410444444444445,544.074074074074,13.5185185185185,626.851851851852,4.47777777777778,37.5407407407407,400,420.740740740741,510.555555555556,563.703703703704,360.740740740741,401.111111111111,62.175,0.29,5.908,27.686,0.239,0.015,0.215,0.168,0.088,9.342,133.305083333333,0.9,2.7,198,51130,-4.90000000000001
"V6J","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,5797057,56833.89216,614.47619047619,10889.55,43.2761904761905,41.2642857142857,164.761904761905,1.85238095238095,277.5,53235.7142857143,91271.4285714286,13.1833333333333,0.408595238095238,506.904761904762,9.64285714285714,590.47619047619,4.34285714285714,37.6261904761905,378.214285714286,424.285714285714,480.595238095238,523.571428571429,341.071428571429,372.02380952381,61.131,0.302,5.979,27.793,0.236,0.012,0.206,0.123,0.08,13.462,133.090583333333,0.9,2.7,198,62980,1.6
"V6K","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,1235980,33404.86486,601.2,9808.44888888889,42.2288888888889,40.3422222222222,121,2.03333333333333,265.555555555556,52162.2222222222,96888.8888888889,10.6777777777778,0.4174,491.333333333333,5.66666666666667,578.111111111111,4.62444444444444,38.7088888888889,372,442.111111111111,468.444444444444,496.888888888889,313.777777777778,349.111111111111,59.158,0.317,6.005,28.11,0.211,0.012,0.162,0.081,0.066,12.163,132.62575,0.9,2.7,198,62980,1.6
"V6L","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,818210,17046.04167,509.409090909091,3608.44090909091,43.0909090909091,44.6181818181818,43.1818181818182,2.73636363636364,190.681818181818,40463.6363636364,112154.545454545,16.1954545454545,0.493681818181818,419.318181818182,2.04545454545455,504.772727272727,7.26363636363636,41.7227272727273,247.045454545455,229.090909090909,441.818181818182,402.272727272727,208.181818181818,216.818181818182,57.479,0.39,5.907,28.644,0.165,0.001,0.126,0.05,0.073,7.878,130.986083333333,0.9,2.7,198,62980,1.6
"V6M","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,818210,17046.04167,555.466666666667,5308.9,45.4466666666667,46.9333333333333,83,2.48666666666667,233,42473.3333333333,107566.666666667,16.5033333333333,0.4809,466,2.16666666666667,546.5,6.60333333333333,37.6103448275862,248,213.333333333333,476.333333333333,447.833333333333,220.166666666667,237.5,59.545,0.419,5.792,27.143,0.171,0.004,0.135,0.056,0.039,7.011,130.228166666667,0.9,2.7,198,62980,1.6
"V6N","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,818210,17046.04167,509.875,2847.12916666667,42.575,44.8333333333333,34.1666666666667,2.83333333333333,188.125,43804.1666666667,132833.333333333,12.35,0.481583333333333,431.041666666667,35.4166666666667,470,7.95,45.7666666666667,306.041666666667,276.25,446.25,392.291666666667,200.833333333333,226.666666666667,57.815,0.454,5.882,26.481,0.143,0.001,0.082,0.029,0.026,4.806,128.6985,0.9,2.7,198,62980,1.6
"V6P","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,2822600,40322.85714,587.788461538462,6820.075,42.9326923076923,42.9076923076923,87.6923076923077,2.50192307692308,248.461538461538,36992.3076923077,88003.8461538462,15.9557692307692,0.396384615384615,510.384615384615,6.25,576.442307692308,5.70576923076923,39.9807692307692,239.903846153846,169.615384615385,488.557692307692,465.769230769231,262.019230769231,285.192307692308,61.454,0.358,5.939,28.083,0.194,0.002,0.12,0.029,0.048,6.025,128.699333333333,0.9,2.7,198,56353,2.2
"V6R","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,1235980,33404.86486,530.212121212121,4964.12121212121,43.1393939393939,43.6484848484848,72.8787878787879,2.38181818181818,212.424242424242,47512.1212121212,111024.242424242,14.5121212121212,0.487787878787879,427.575757575758,5.75757575757576,523.181818181818,6.2030303030303,44.3677419354839,299.545454545455,333.030303030303,434.69696969697,433.484848484848,235.909090909091,256.515151515152,57.704,0.364,5.825,26.761,0.153,0.004,0.104,0.038,0.048,7.03,131.19825,0.9,2.7,198,62980,1.6
"V6S","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,818210,17046.04167,546.210526315789,5749.42631578947,40.1388888888889,41.9222222222222,48.6111111111111,2.67777777777778,212.777777777778,43622.2222222222,117377.777777778,15.2444444444444,0.461,477.222222222222,1.38888888888889,563.888888888889,6.55555555555556,44.2166666666667,277.222222222222,275.277777777778,441.944444444444,443.611111111111,265,262.777777777778,57.627,0.408,5.753,26.851,0.159,0.005,0.09,0.033,0.063,5.315,130.000416666667,0.9,2.7,198,62980,1.6
"V6T","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,1235980,33404.86486,474,7839.37333333333,35.6928571428571,34.5285714285714,72.3214285714286,2.376,225.357142857143,34810.5263157895,73978.9473684211,28.6842105263158,0.471947368421053,421.964285714286,3.2,496,4.284,63.1388888888889,176.8,163.6,350.6,409,228.2,214.4,59.367,0.381,5.503,25.856,0.157,0.005,0.03,0.008,0.117,4.94,129.723916666667,0.9,2.7,198,62980,1.6
"V6V","Richmond",0.2,0.17,0.08,0.12,0.18,0.35,86.2,0.59,0.35,0.31,0.17,0.4,2,56,9.4,3.6,8.9,1.3,23.2,5.1,4,6.4,1.9,19,78,63,133,0.7,10676,4067,1598,947,394,1962,433,1208,908470,28389.6875,863.230769230769,3970.73846153846,42.5076923076923,44.0923076923077,46.9230769230769,3.08461538461538,296.538461538462,38123.0769230769,107076.923076923,8.74615384615385,0.295538461538462,755.769230769231,5.76923076923077,857.307692307692,5.95384615384615,14.3090909090909,356.538461538462,155.384615384615,800,618.076923076923,305.769230769231,436.153846153846,64.206,0.271,6.134,29.134,0.215,0.001,0.047,0.001,0.031,0.51,129.103916666667,0.9,2.7,198,91451,1.1
"V6W","Richmond",0.2,0.17,0.08,0.12,0.18,0.35,86.2,0.59,0.35,0.31,0.17,0.4,2,56,9.4,3.6,8.9,1.3,23.2,5.1,4,6.4,1.9,19,78,63,133,0.7,10676,4067,1598,947,394,1962,433,1208,908470,28389.6875,1083.6,1440.38,43.98,44.96,141,2.66,393,41760,91900,10.12,0.3564,948,8,1037,5.76,35.22,526,384,889,801,408,571,63.288,0.323,6.011,26.883,0.134,0,0.022,0.002,0.029,0.166,125.4075,0.9,2.7,198,91451,1.1
"V6X","Richmond",0.2,0.17,0.08,0.12,0.18,0.35,86.2,0.59,0.35,0.31,0.17,0.4,2,56,9.4,3.6,8.9,1.3,23.2,5.1,4,6.4,1.9,19,78,63,133,0.7,10676,4067,1598,947,394,1962,433,1208,908470,28389.6875,1335.38888888889,6815.75,43.125,42.6222222222222,181.388888888889,2.71666666666667,523.333333333333,32622.2222222222,82386.1111111111,15.3027777777778,0.321,1125.97222222222,5.97222222222222,1313.75,5.09444444444444,34.2787878787879,355.555555555556,128.888888888889,1034.44444444444,1025.13888888889,566.25,652.222222222222,64.37,0.243,6.099,28.777,0.231,0.005,0.069,0.017,0.035,3.314,125.99325,0.9,2.7,198,91451,1.1
"V6Y","Richmond",0.2,0.17,0.08,0.12,0.18,0.35,86.2,0.59,0.35,0.31,0.17,0.4,2,56,9.4,3.6,8.9,1.3,23.2,5.1,4,6.4,1.9,19,78,63,133,0.7,10676,4067,1598,947,394,1962,433,1208,1500940,41692.77778,921.622641509434,10464.3830188679,44.7283018867925,46.2811320754717,107.358490566038,2.56981132075472,338.11320754717,32524.5283018868,76496.2264150943,17.3415094339623,0.330867924528302,766.22641509434,2.54716981132075,908.11320754717,4.90754716981132,31.918,256.037735849057,132.452830188679,789.716981132075,694.811320754717,368.962264150943,414.433962264151,61.867,0.272,6.011,28.948,0.251,0.003,0.054,0.022,0.041,2.339,122.802666666667,0.9,2.7,198,91451,1.1
"V6Z","Vancouver",0.2,0.15,0.09,0.14,0.17,0.36,84.2,0.85,1.09,0.82,0.7,0.25,3,61,10.9,5.1,8,1.8,21.4,5.5,5.6,5.6,3,16.5,136,235,176,1.4,48204,4977,6632,3259,1606,5108,1990,3294,5797057,56833.89216,985.04347826087,29122.752173913,43.1608695652174,41.4782608695652,283.695652173913,1.74782608695652,442.608695652174,50960.8695652174,86673.9130434783,16.9826086956522,0.431086956521739,860,18.695652173913,956.521739130435,3.57826086956522,42.9608695652174,473.04347826087,539.347826086957,733.913043478261,859.130434782609,560.869565217391,587.608695652174,67.07,0.095,6.079,26.53,0.371,0.05,0.357,0.191,0.156,20.859,135.84925,0.8,2.7,198,51130,-4.90000000000001
"V7A","Richmond",0.11,0.16,0.08,0.12,0.13,0.29,83,0.8,0.78,0.66,0.52,0.52,3,69,13.9,4.6,8.8,2,24.7,6.7,5.9,6.5,3,21.5,102,22,110,1.4,10312,2535,947,596,305,1067,331,619,908470,28389.6875,588.45,4499.4025,43.0425,44.06,45.625,3.025,208.375,34558.9743589744,93676.9230769231,12.5794871794872,0.32751282051282,499.375,2.875,584.875,6.3875,23.5361111111111,237.25,134.625,523.375,438.625,220,276.125,58.99,0.333,5.928,28.23,0.208,0.001,0.035,0.004,0.029,1.334,121.125666666667,0.9,2.7,198,91451,1.1
"V7B","Richmond",0.2,0.17,0.08,0.12,0.18,0.35,86.2,0.59,0.35,0.31,0.17,0.4,2,56,9.4,3.6,8.9,1.3,23.2,5.1,4,6.4,1.9,19,78,63,133,0.7,10676,4067,1598,947,394,1962,433,1208,1030500,32203.125,819,45.6,41,43.2,60,2.7,265,48000,114000,6.8,0.289,750,35,850,6.2,23.1,675,560,835,620,340,430,60.991,0.333,6.05,27.69,0.12,0.001,0.049,0.002,0.048,5.098,125.097083333333,0.9,2.7,198,91451,1.1
"V7C","Richmond",0.2,0.17,0.08,0.12,0.18,0.35,86.2,0.59,0.35,0.31,0.17,0.4,2,56,9.4,3.6,8.9,1.3,23.2,5.1,4,6.4,1.9,19,78,63,133,0.7,10676,4067,1598,947,394,1962,433,1208,1030500,32203.125,670.563636363636,4159.28181818182,43.9181818181818,45.8727272727273,49.5454545454545,2.88545454545455,231.818181818182,33051.8518518519,87316.6666666667,16.6907407407407,0.362703703703704,562.636363636364,5.36363636363636,659.090909090909,6.33636363636364,31.0117647058823,234.454545454545,132.545454545455,595.545454545455,500.818181818182,253.181818181818,284.090909090909,60.222,0.335,5.936,28.077,0.219,0.001,0.038,0.012,0.034,2.78,121.36325,0.9,2.7,198,91451,1.1
"V7E","Richmond",0.2,0.17,0.08,0.12,0.18,0.35,86.2,0.59,0.35,0.31,0.17,0.4,2,56,9.4,3.6,8.9,1.3,23.2,5.1,4,6.4,1.9,19,78,63,133,0.7,10676,4067,1598,947,394,1962,433,1208,530860,19661.48148,626.092592592593,4192.74444444444,44.3169811320755,47.3735849056604,40.377358490566,2.88867924528302,200.943396226415,40550,107528.846153846,10.7480769230769,0.348884615384615,552.075471698113,3.39622641509434,627.452830188679,6.72830188679245,16.4675,313.018867924528,223.867924528302,572.547169811321,477.924528301887,242.830188679245,284.622641509434,58.816,0.318,5.853,28.059,0.226,0.002,0.024,0.007,0.05,2.223,118.696583333333,0.9,2.7,198,91451,1.1
"V7G","North Vancouver",0.11,0.12,0.06,0.1,0.12,0.25,84.5,0.57,0.48,0.56,1.51,0.3,4,53,10.5,4.5,6.5,1.6,20.9,5.4,5.6,4.9,2.5,16.3,105,101,164,1.4,13832,3391,1477,719,381,1182,380,677,1458360,25144.13793,830.529411764706,2652.70588235294,43.6588235294118,47.1058823529412,76.7647058823529,2.64705882352941,248.529411764706,54600,137588.235294118,5.8,0.366294117647059,720.588235294118,32.6470588235294,784.705882352941,7.14705882352941,16.6846153846154,605.588235294118,672.058823529412,733.529411764706,641.764705882353,354.411764705882,426.176470588235,56.941,0.393,5.586,25.431,0.151,0.003,0.01,0.004,0.036,0.29,151.669666666667,0.8,2.7,198,61515,0.600000000000001
"V7H","North Vancouver",0.11,0.12,0.06,0.1,0.12,0.25,84.5,0.57,0.48,0.56,1.51,0.3,4,53,10.5,4.5,6.5,1.6,20.9,5.4,5.6,4.9,2.5,16.3,105,101,164,1.4,13832,3391,1477,719,381,1182,380,677,1458360,25144.13793,677.066666666667,2182.83333333333,43.3,45.7066666666667,44.6666666666667,2.77333333333333,206,52342.8571428571,136392.857142857,6.55714285714286,0.337857142857143,590.666666666667,10.3333333333333,648,7.26666666666667,25.9333333333333,457.333333333333,495.333333333333,604.333333333333,506.333333333333,271.666666666667,343.333333333333,57.97,0.382,5.634,25.848,0.149,0.001,0.03,0.004,0.044,1.949,147.334083333333,0.8,2.7,198,61515,0.600000000000001
"V7J","North Vancouver",0.11,0.12,0.06,0.1,0.12,0.25,84.5,0.57,0.48,0.56,1.51,0.3,4,53,10.5,4.5,6.5,1.6,20.9,5.4,5.6,4.9,2.5,16.3,105,101,164,1.4,13832,3391,1477,719,381,1182,380,677,1458360,25144.13793,756.068965517241,2971.24137931035,41.7607142857143,43.2178571428571,71.25,2.72857142857143,251.428571428571,50369.2307692308,124138.461538462,6.89615384615385,0.338923076923077,688.214285714286,20.5357142857143,741.071428571429,6.5,29.876,518.392857142857,558.035714285714,631.607142857143,575.535714285714,338.75,414.285714285714,59.892,0.346,5.641,26.891,0.148,0.003,0.048,0.012,0.06,2.102,149.711833333333,0.8,2.7,198,61515,0.600000000000001
"V7K","North Vancouver",0.11,0.12,0.06,0.1,0.12,0.25,84.5,0.57,0.48,0.56,1.51,0.3,4,53,10.5,4.5,6.5,1.6,20.9,5.4,5.6,4.9,2.5,16.3,105,101,164,1.4,13832,3391,1477,719,381,1182,380,677,1458360,25144.13793,567.941176470588,3357.67647058824,42.4529411764706,45.5705882352941,31.1764705882353,2.97058823529412,170.882352941176,50752.9411764706,143029.411764706,5.37058823529412,0.357647058823529,483.529411764706,6.47058823529412,538.823529411765,7.48823529411765,9.84666666666667,362.941176470588,395,496.176470588235,411.764705882353,238.235294117647,282.352941176471,57.444,0.413,5.125,26.291,0.137,0,0.034,0.013,0.065,0.844,159.213583333333,0.8,2.7,198,61515,0.600000000000001
"V7L","North Vancouver",0.11,0.12,0.06,0.1,0.12,0.25,84.5,0.57,0.48,0.56,1.51,0.3,4,53,10.5,4.5,6.5,1.6,20.9,5.4,5.6,4.9,2.5,16.3,105,101,164,1.4,13832,3391,1477,719,381,1182,380,677,2342700,43383.33333,763.652173913043,9501.49782608696,43.1,43.0260869565217,144.45652173913,2.22608695652174,296.195652173913,47478.2608695652,96126.0869565217,11.054347826087,0.351782608695652,676.413043478261,14.0217391304348,743.260869565217,5.02173913043478,39.0804347826087,455.760869565217,514.021739130435,615.108695652174,609.130434782609,364.130434782609,426.521739130435,59.365,0.329,5.726,28.072,0.029,0.002,0.063,0.05,0.106,6.346,144.504083333333,0.8,2.7,198,61515,0.600000000000001
"V7M","North Vancouver",0.11,0.12,0.06,0.1,0.12,0.25,84.5,0.57,0.48,0.56,1.51,0.3,4,53,10.5,4.5,6.5,1.6,20.9,5.4,5.6,4.9,2.5,16.3,105,101,164,1.4,13832,3391,1477,719,381,1182,380,677,2342700,43383.33333,723.833333333333,9702.65,42.6291666666667,42.65,128.541666666667,2.25833333333333,294.791666666667,43625,88075,10.9291666666667,0.337,645,31.25,669.791666666667,4.77916666666667,37.804347826087,384.791666666667,417.916666666667,588.75,564.166666666667,344.791666666667,406.458333333333,61.773,0.268,5.798,27.877,0.045,0.007,0.084,0.069,0.093,6.752,143.337166666667,0.8,2.7,198,61515,0.600000000000001
